Ruc|Nombre/Razon|A partir del|Resolucion|
20258262728|REPSOL EXPLORACION PERU SUCURSAL DEL PER U|01/01/2007|RS R.S.219-2006|
20513320753|REPSOL MARKETING S.A.C.|01/09/2007|RS R.S.156-2007|
20555702991|REPSOL TRADING PERU S.A.C.|01/09/2016|RS R.S.180-2016|
20100085578|REPUESTOS NUEVOS S A (RENU S A )|01/06/2002|RS R.S.037-2002|
20100307902|RESEMIN S.A.|01/06/2002|RS R.S.037-2002|
20100065038|RESINPLAST S.A.|01/06/2002|RS R.S.037-2002|
20297451023|RESONANCIA MEDICA S.R.LTDA.|01/02/2015|RS R.S.395-2014|
20557849492|REXAM PERU SOCIEDAD ANONIMA CERRADA - REXAM PERU S.A.C.|01/09/2016|RS R.S.180-2016|
20518243773|REY EXPORT INTERNACIONAL S.A.C.|01/03/2014|RS R.S.378-2013|
20511515182|RGB MOVIMIENTO DE TIERRA E.I.R.L.|01/09/2016|RS R.S.180-2016|
20504927700|RHIN TEXTIL S.A.C.|01/03/2014|RS R.S.378-2013|
20121685435|RICO POLLO SAC|01/06/2003|RS R.S.101-2003|
20414955020|RIMAC S.A. ENTIDAD PRESTADORA DE SALUD|01/06/2002|RS R.S.037-2002|
20100041953|RIMAC SEGUROS Y REASEGUROS|01/06/2002|RS R.S.037-2002|
20431365694|RIMAR IMPORT EXPORT S.A.C.|01/09/2016|RS R.S.180-2016|
20512162291|RINOL PAVIMENTA S.A.C.|01/11/2012|RS R.S.228-2012|
20100617332|RINTI S A|01/06/2002|RS R.S.037-2002|
20454652925|RIO AUSTRAL S.A.C.|01/02/2015|RS R.S.395-2014|
20352429709|RIO BRAVO SAC|01/06/2012|RS R.S.096-2012|
20512365648|RIO TINTO MINERA PERU LIMITADA SAC|01/09/2008|RS R.S.124-2008|
20562999800|RIOS PURPURA S.A.C.|01/09/2016|RS R.S.180-2016|
20100352525|RIVELSA S R L|01/06/2002|RS R.S.037-2002|
20118201401|RIVERA DIESEL S.A.|01/03/2014|RS R.S.378-2013|
20508596732|RMB SATECI SOCIEDAD ANONIMA CERRADA - RMB SATECI SAC|01/06/2012|RS R.S.096-2012|
20120046307|ROAYA S.A.C CONTRATISTAS GENERALES|01/03/2014|RS R.S.378-2013|
20563374072|ROBERFLOC S.A.C.|01/09/2016|RS R.S.180-2016|
20524506166|ROBERT BOSCH S.A.C.|01/02/2015|RS R.S.395-2014|
20508810912|ROBOCON SERVICIOS S.A.C.|01/11/2012|RS R.S.228-2012|
20556799327|ROCHE FARMA (PERU) S.A.|01/09/2016|RS R.S.180-2016|
20468787360|ROCHEM BIOCARE DEL PERU S.A.C|01/09/2016|RS R.S.180-2016|
20469962246|ROCK DRILL CONTRATISTAS CIVILES Y MINEROS S.A.C.|01/06/2012|RS R.S.096-2012|
20563515741|RODRICK EXPORT E.I.R.L.|01/09/2016|RS R.S.180-2016|
20600229762|ROHDE & SCHWARZ COLOMBIA S.A. SUCURSAL PERU|01/09/2016|RS R.S.180-2016|
20452258103|ROJAS MARKET E.I.R.L|01/11/2012|RS R.S.228-2012|
20109161609|ROKER PERU SA|01/07/2015|RS R.S.139-2015|
20501929388|ROMERO / TORRES S.A.C.|01/09/2016|RS R.S.180-2016|
10028772861|ROMERO VASQUEZ EUCLIDES ENRIQUE|01/06/2012|RS R.S.096-2012|
20106499943|ROSA ESTHER VERASTEGUI VERASTEGUI EIRL|01/09/2010|RS R.S.217-2010|
20258886420|ROSEN PERU S.A.|01/06/2002|RS R.S.037-2002|
20519330017|ROSSELLO & CIA SA|01/02/2015|RS R.S.395-2014|
20101314724|ROTAPEL S A|01/09/2016|RS R.S.180-2016|
20343680580|RUAG S.R.LTDA|01/02/2015|RS R.S.395-2014|
20529464178|RUBI GAMING S.A.C|01/02/2015|RS R.S.395-2014|
20550372640|RUTAS DE LIMA S.A.C.|01/02/2015|RS R.S.395-2014|
20535747424|RVR AGRO E.I.R.L.|01/03/2014|RS R.S.378-2013|
20542089106|S & M FOODS  S.R.L.|01/07/2015|RS R.S.139-2015|
20447973996|S & S  EJECUTORES Y SUMINISTROS SOCIEDAD ANONIMA CERRADA|01/09/2016|RS R.S.180-2016|
20141151968|S Y Z COMINSA SRLTDA|01/11/2012|RS R.S.228-2012|
20386825042|S.C. JOHNSON & SON DEL PERU S.A.|01/03/2014|RS R.S.378-2013|
20431080002|S.G NATCLAR S.A.C|01/03/2014|RS R.S.378-2013|
20191100876|S.M.R.L. SANTA BARBARA DE TRUJILLO|01/07/2015|RS R.S.139-2015|
20518674081|S.R.K. SOCIEDAD ANÓNIMA CERRADA S.R.K. S.A.C.|01/09/2016|RS R.S.180-2016|
20100131430|SACOS PISCO S.A.C.|01/06/2002|RS R.S.037-2002|
20420535628|SADE-COMP.GNRAL.TRAVAUX D'HYDRL.SUC.PERU|01/11/2012|RS R.S.228-2012|
20373008533|SAEG PERU S.A.|01/07/2015|RS R.S.139-2015|
20513925230|SAEXPLORATION INC. SUCURSAL DEL PERU|01/05/2011|RS R.S.082-2011|
20393864967|SAGA FALABELLA ORIENTE S.A.C.|01/07/2015|RS R.S.139-2015|
20100128056|SAGA FALABELLA S A|01/06/2002|RS R.S.037-2002|
20293755770|SAKANA DEL PERU S.A|01/02/2015|RS R.S.395-2014|
20208423003|SALES Y DERIVADOS DE COBRE SA|01/05/2011|RS R.S.082-2011|
20371132989|SALON DE JUEGOS PORTAL S.A.|01/07/2015|RS R.S.139-2015|
20537698889|SAMAY I SOCIEDAD ANONIMA|01/09/2016|RS R.S.180-2016|
20348511824|SAMITEX SA|01/06/2002|RS R.S.037-2002|
20551938353|SAMSONITE PERU S.A.C.|01/09/2016|RS R.S.180-2016|
20300263578|SAMSUNG ELECTRONICS PERU SAC|01/06/2012|RS R.S.096-2012|
20501730468|SAMUEL CHAMOCHUMBI & ASOCIADOS SAC|01/02/2015|RS R.S.395-2014|
20125327509|SAN BARTOLOME S.A.|01/06/2002|RS R.S.037-2002|
20100154308|SAN FERNANDO S.A.|01/06/2002|RS R.S.037-2002|
20267086487|SAN JOSE CONSTRUCTORA PERU S.A.|01/12/2011|RS R.S.257-2011|
20102078781|SAN MARTIN CONTRATISTAS GENERALES S.A.|01/02/2004|RS R.S. 008-2004|
20513320915|SAN MIGUEL INDUSTRIAS PET S.A.|01/03/2009|RS R.S.030-2009|
20509059773|SAN SIMON EQUIPOS S.A.|01/08/2006|RS R.S.091-2006|
20510257171|SAN VICENTE TEXTIL COTTON S.A.C|01/09/2016|RS R.S.180-2016|
20477233458|SANCHEZ RICO INGENIERIA Y CONSTRUCCION SOCIEDAD ANONIMA|01/07/2015|RS R.S.139-2015|
20522100626|SANDPOL INVESTMENTS S.A.C. - SANDPOL S.A.C.|01/09/2016|RS R.S.180-2016|
20100134706|SANDVIK DEL PERU S A|01/06/2002|RS R.S.037-2002|
20138651917|SANICENTER S.A.C.|01/02/2015|RS R.S.395-2014|
20514737364|SANIHOLD S.A.C.|01/05/2011|RS R.S.082-2011|
20523470761|SANITAS PERU S.A. - EPS|01/02/2015|RS R.S.395-2014|
20100096855|SANOFI-AVENTIS DEL PERU S.A|01/06/2002|RS R.S.037-2002|
20510865627|SANTA SOFIA DEL SUR S.A.C.|01/05/2011|RS R.S.082-2011|
20131031867|SANTA VICTORIA INGENIERIA SAC|01/09/2010|RS R.S.217-2010|
20100097746|SANTIAGO QUEIROLO S.A.C.|01/06/2012|RS R.S.096-2012|
20100297915|SANTIAGO RODRIGUEZ BANDA S.A.C.|01/03/2014|RS R.S.378-2013|
20100366151|SANTILLANA SA|01/06/2002|RS R.S.037-2002|
20279232322|SANTO DOMINGO CONTRATISTAS GENERALES S.A|01/11/2012|RS R.S.228-2012|
20477980199|SANTOS CMI PERU S.A.|01/11/2012|RS R.S.228-2012|
20378721998|SAP PERU SOCIEDAD ANONIMA CERRADA|01/02/2015|RS R.S.395-2014|
20168702346|SAPET DEVELOPMENT PERU INC SUCURSAL PERU|01/06/2002|RS R.S.037-2002|
20552691734|SAPISCO COMERCIAL S.A.C.|01/09/2016|RS R.S.180-2016|
20100412366|SAVAR AGENTES DE ADUANA S A|01/06/2012|RS R.S.096-2012|
20203058781|SAVIA PERU S.A.|01/06/2002|RS R.S.037-2002|
20510761503|SAXON SERVICES DEL PERU S.A.|01/07/2015|RS R.S.139-2015|
20474868312|SC INGENIERIA Y CONSTRUCCION S.A.C.|01/11/2012|RS R.S.228-2012|
20455178291|SC PACKING S.A.C.|01/07/2015|RS R.S.139-2015|
20445089312|SCALLOPS PERU SOCIEDAD ANONIMA CERRADA|01/02/2015|RS R.S.395-2014|
20101363008|SCANIA DEL PERU S A|01/06/2002|RS R.S.037-2002|
20463958590|SCHARFF LOGISTICA INTEGRADA S.A.|01/11/2012|RS R.S.228-2012|
20506592675|SCHENKER PERU S.R.L.|01/03/2014|RS R.S.378-2013|
20329973256|SCHLUMBERGER DEL PERU S.A.|01/06/2002|RS R.S.037-2002|
20427801625|SCHNEIDER ELECTRIC PERU S.A.|01/02/2015|RS R.S.395-2014|
20101085199|SCHROTH CORPORACION PAPELERA S.A.C.|01/02/2004|RS R.S. 008-2004|
20100043140|SCOTIABANK PERU SAA|01/02/2003|RS R.S.181-2002|
20512436090|SDF ENERGIA S.A.C.|01/11/2012|RS R.S.228-2012|
20506548188|SEACORP PERU S.A.C.|01/07/2015|RS R.S.139-2015|
20356922311|SEAFROST S.A.C.|01/05/2011|RS R.S.082-2011|
20348938704|SECURGRAMA S.R.L.|01/07/2015|RS R.S.139-2015|
20117920144|SECURITAS S.A.C.|01/11/2012|RS R.S.228-2012|
20507858156|SECURITY SIGNS & SYSTEMS DE PERU SAC|01/09/2016|RS R.S.180-2016|
20131911310|SEDALIB S.A.|01/03/2009|RS R.S.030-2009|
20100211034|SEDAPAR S.A.|01/03/2009|RS R.S.030-2009|
20261239923|SEDISA S.A.C.|01/06/2012|RS R.S.096-2012|
20106836451|SEGO SEGURIDAD OPTIMA S A|01/09/2016|RS R.S.180-2016|
20100093082|SEGRES SYSTEC S.A.|01/09/2016|RS R.S.180-2016|
20131529181|SEGURINDUSTRIA SA|01/06/2012|RS R.S.096-2012|
20505208626|SEGURO INTEGRAL DE SALUD|01/02/2015|RS R.S.395-2014|
20131257750|SEGURO SOCIAL DE SALUD|01/06/2002|RS R.S.037-2002|
20100904315|SEGUROC SOCIEDAD ANONIMA|01/02/2015|RS R.S.395-2014|
20463627488|SEGUROS SURA|01/06/2002|RS R.S.037-2002|
20268908707|SEKERO S.R.L.|01/09/2016|RS R.S.180-2016|
20131529008|SEKUR PERU S.A.|01/06/2012|RS R.S.096-2012|
20504524176|SELVA INDUSTRIAL S.A.|01/12/2011|RS R.S.257-2011|
20100576474|SEMINARIO Y CIA S.A.B. S. A.|01/06/2002|RS R.S.037-2002|
20527409242|SERCAM S.R.L.|01/07/2013|RS D.S.091-2013|
20512857869|SERCOSTA SAC|01/03/2014|RS R.S.378-2013|
20444503999|SERMINAS SOCIEDAD ANONIMA CERRADA - SERMINAS S.A.C.|01/03/2014|RS R.S.378-2013|
20504898173|SERPETBOL PERU SAC|01/01/2007|RS R.S.219-2006|
20100472261|SERRATURE S A|01/09/2016|RS R.S.180-2016|
20509723304|SERTECPET S.A.|01/07/2015|RS R.S.139-2015|
20100152356|SERV AGUA POTAB Y ALCANT DE LIMA-SEDAPAL|01/06/2002|RS R.S.037-2002|
20102177925|SERV ESP Y LOGISTICA EN GENERAL SA|01/07/2015|RS R.S.139-2015|
20321811559|SERV.DE TRANSP. Y MOVIM.DE TIERRAS EIRL.|01/02/2015|RS R.S.395-2014|
20131376503|SERVIC NAC DE ADIESTRAM EN TRABAJ INDUST|01/02/2015|RS R.S.395-2014|
20115643216|SERVICENTRO ORTIZ S.R.LTDA.|01/11/2012|RS R.S.228-2012|
20377674686|SERVICENTRO SMILE S.A.|01/11/2012|RS R.S.228-2012|
20452262399|SERVICENTROS PLAZA SAC|01/11/2012|RS R.S.228-2012|
20337101276|SERVICIO DE ADMINISTRACION TRIBUTARIA|01/06/2002|RS R.S.037-2002|
20143079075|SERVICIO DE AGUA POTABLE Y ALCANTARILLADO DE AYACUCHO S.A|01/09/2004|RS R.S.184-2004|
20145913544|SERVICIO DE PARQUES DE LIMA SERPAR - LIMA|01/11/2012|RS R.S.228-2012|
20331826279|SERVICIO INTEGRAL INTERAMERICANO S.R.L.|01/03/2014|RS R.S.378-2013|
20478053178|SERVICIO NACIONAL DE AREAS NATURALES PROTEGIDAS POR EL ESTADO - SERNANP|01/09/2016|RS R.S.180-2016|
20131377810|SERVICIO NACIONAL DE CAPACITACION PARA LA INDUSTRIA DE LA CONSTRUCCION|01/11/2002|RS R.S.135-2002|
20131373075|SERVICIO NACIONAL DE SANIDAD AGRARIA|01/11/2002|RS R.S.135-2002|
20131366028|SERVICIO NACIONAL METEOROLOGIA E HIDROL.|01/11/2002|RS R.S.135-2002|
20510625235|SERVICIOS AEREOS DE LOS ANDES S.A.C.|01/06/2012|RS R.S.096-2012|
20202698124|SERVICIOS BASICOS DE SALUD CANETE-YAUYOS|01/11/2002|RS R.S.135-2002|
20545697697|SERVICIOS COMPARTIDOS DE RESTAURANTES S.A.C.|01/02/2015|RS R.S.395-2014|
20519395224|SERVICIOS DE CALL CENTER DEL PERU S.A.|01/02/2015|RS R.S.395-2014|
20302012645|SERVICIOS DE MOLDES PLASTICOS S.A.C.|01/11/2012|RS R.S.228-2012|
20461665820|SERVICIOS DE SALUD MONTEFIORI SAC|01/02/2015|RS R.S.395-2014|
20510052014|SERVICIOS FLEXIBLES SOCIEDAD ANONIMA CERRADA|01/09/2016|RS R.S.180-2016|
20447524415|SERVICIOS GENERALES ARAGON S.A.C.|01/02/2015|RS R.S.395-2014|
20518726146|SERVICIOS GENERALES SATURNO S.A.|01/02/2015|RS R.S.395-2014|
20483851171|SERVICIOS GENERALES VIVIANA EIRL|01/11/2012|RS R.S.228-2012|
20100003351|SERVICIOS INDUSTRIALES DE LA MARINA S.A.|01/06/2002|RS R.S.037-2002|
20512550381|SERVICIOS INFORMATICOS FALABELLA SOCIEDAD ANONIMA CERRADA|01/02/2015|RS R.S.395-2014|
20100362598|SERVICIOS INTEGRADOS DE LIMPIEZA SA (SIL SA)|01/06/2002|RS R.S.037-2002|
20502454545|SERVICIOS LOGISTICOS DE COURIER DEL PERU S.A.C.|01/11/2012|RS R.S.228-2012|
20504080197|SERVICIOS MEDICOS DE DIAGNOSTICO S.A.|01/07/2015|RS R.S.139-2015|
20542001969|SERVICIOS MEDIO MUNDO S.A.C.|01/02/2015|RS R.S.395-2014|
20524936179|SERVICIOS MINERIA INC. SUCURSAL DEL PERU|01/02/2015|RS R.S.395-2014|
20466489272|SERVICIOS MINEROS GLORIA S.A.C.|01/09/2016|RS R.S.180-2016|
20413480460|SERVICIOS POLUX S.A.C.|01/11/2012|RS R.S.228-2012|
20256136865|SERVICIOS POSTALES DEL PERU SOCIEDAD ANONIMA     "SERPOST S.A."|01/06/2002|RS R.S.037-2002|
20504608191|SERVICIOS TRACKLESS LEON S.A.C.|01/07/2015|RS R.S.139-2015|
20100316138|SERVICIOS Y FORMULACIONES INDUSTRIALES S .A (O) SERFI SA|01/06/2002|RS R.S.037-2002|
20462527137|SERVICIOS,COBRANZAS E INVERSIONES S.A.C.|01/09/2007|RS R.S.156-2007|
20123353341|SERVIMATIC S.A.C.|01/02/2004|RS R.S. 008-2004|
20418835886|SERVITEJO S.A.|01/10/2005|RS R.S.174-2005|
20429350264|SERVOSA CARGO S.A.C.|01/03/2014|RS R.S.378-2013|
20524279160|SERVOSA COMBUSTIBLES SOCIEDAD ANONIMA CERRADA|01/11/2012|RS R.S.228-2012|
20516822202|SERVOSA GAS S.A.C.|01/11/2012|RS R.S.228-2012|
20504061052|SESUVECA DEL PERU S.A.C.|01/12/2011|RS R.S.257-2011|
20554230246|SEVEN INGENIERIA Y CONSTRUCCION S.A.C.|01/09/2016|RS R.S.180-2016|
20264545812|SEVILLA RODRIGUEZ SRL|01/11/2012|RS R.S.228-2012|
20100114349|SGS DEL PERU S.A.C.|01/06/2002|RS R.S.037-2002|
20505792042|SHAHUINDO S.A.C.|01/12/2011|RS R.S.257-2011|
20492262685|SHEN PE RESOURCES INVESTMENT S.A.C.|01/11/2012|RS R.S.228-2012|
20427862331|SHERWIN-WILLIAMS PERU S.R.L.|01/03/2014|RS R.S.378-2013|
20325493811|SHOUGANG GENERACION ELECTRICA S.A.A.|01/02/2003|RS R.S.181-2002|
20100142989|SHOUGANG HIERRO PERU S.A.A.|01/06/2002|RS R.S.037-2002|
20546301312|SICIM S.P.A. SUCURSAL DEL PERU|01/02/2015|RS R.S.395-2014|
20447781655|SICMA SOCIEDAD ANONIMA CERRADA|01/07/2015|RS R.S.139-2015|
20303180720|SIEMENS SAC|01/02/2003|RS R.S.181-2002|
20486229927|SIERRA MACHINES S.A.C.|01/02/2015|RS R.S.395-2014|
20153045021|SIGDELO S.A.|01/06/2002|RS R.S.037-2002|
20268214527|SIGELEC S.A.C.|01/11/2012|RS R.S.228-2012|
20511937923|SIGMA - FONDO DE INVERSION EN LEASING OPERATIVO - LEASOP I|01/11/2012|RS R.S.228-2012|
20512456872|SIGMA CONSTRUCTORA Y SERVICIOS S.A.C|01/07/2015|RS R.S.139-2015|
20476029474|SIGMA ENTERPRISES PERU S.A.C.|01/09/2016|RS R.S.180-2016|
20110614609|SIGMA SA CONTRATISTAS GENERALES|01/11/2012|RS R.S.228-2012|
20547713045|SIGNIA SOLUCIONES LOGISTICAS S.A.C.|01/07/2015|RS R.S.139-2015|
10062257151|SIGUEÑAS FERNANDEZ SEGUNDO RAMON|01/02/2015|RS R.S.395-2014|
20254305066|SIKA PERU S.A.C.|01/06/2002|RS R.S.037-2002|
20552677405|SILVATEAM PERU COMERCIAL S.A.C.|01/09/2016|RS R.S.180-2016|
20502435672|SILVATEAM PERU S.A.C.|01/03/2014|RS R.S.378-2013|
20549929631|SILVER CASCAS S.A.C.|01/07/2015|RS R.S.139-2015|
20191503482|SILVESTRE PERU S.A.C.|01/11/2012|RS R.S.228-2012|
20256391202|SINDICATO ENERGETICO S.A.|01/11/2012|RS R.S.228-2012|
20517519490|SINOMAQ S.A.|01/11/2012|RS R.S.228-2012|
20556200832|SISAL PERU S.A.C.|01/09/2016|RS R.S.180-2016|
20216501021|SISTEMA DE IMPRESIONES S.A.|01/06/2002|RS R.S.037-2002|
20507264108|SISTEMAS DE ADMINISTRACION HOSPITALARIA S.A.C.|01/06/2012|RS R.S.096-2012|
20182246078|SISTEMAS ORACLE DEL PERU S.A.|01/06/2002|RS R.S.037-2002|
20299935648|SK INNOVATION SUCURSAL PERUANA|01/03/2014|RS R.S.378-2013|
20511977712|SK RENTAL S.A.C.|01/06/2012|RS R.S.096-2012|
20524207509|SKBERGÉ PERÚ RETAIL S.A.C.|01/11/2012|RS R.S.228-2012|
20517112543|SKC MAQUINARIAS S.A.C.|01/03/2014|RS R.S.378-2013|
20100082633|SKF DEL PERU S A|01/06/2002|RS R.S.037-2002|
20543999106|SM RESINAS PERU S.A.C.|01/09/2016|RS R.S.180-2016|
20563207095|SMART BRANDS S.A.C.|01/09/2016|RS R.S.180-2016|
20297182456|SNACKS AMERICA LATINA S.R.L.|01/06/2002|RS R.S.037-2002|
20173074108|SNC LAVALIN PERU S.A.|01/11/2012|RS R.S.228-2012|
20379288449|SNOW BOARDING S.A.C.|01/02/2015|RS R.S.395-2014|
20536558072|SOBIFRUITS S.A.C.|01/02/2015|RS R.S.395-2014|
20119616060|SOC CIVIL CABRERA MARTINEZ Y YAMUNAQUE|01/07/2015|RS R.S.139-2015|
20325346435|SOCIEDAD AGRICOLA DON LUIS S.A.|01/03/2014|RS R.S.378-2013|
20325117835|SOCIEDAD AGRICOLA DROKASA S.A.|01/05/2003|RS R.S.080-2003|
20451779711|SOCIEDAD AGRICOLA RAPEL   S.A.C.|01/02/2015|RS R.S.395-2014|
20307758645|SOCIEDAD AGRICOLA SATURNO SA|01/11/2012|RS R.S.228-2012|
20373860736|SOCIEDAD AGRICOLA VIRU S.A.|01/05/2004|RS R.S.083-2004|
20552638680|SOCIEDAD AGROEXPORTADORA DEL PERU S.A.C|01/09/2016|RS R.S.180-2016|
20544462921|SOCIEDAD ANONIMA DE OBRAS Y SERVICIOS, COPASA, SUCURSAL DEL PERU|01/02/2015|RS R.S.395-2014|
20101105050|SOCIEDAD ANONIMA DE PROVEEDORES S.A.C. - SOANPRO|01/03/2014|RS R.S.378-2013|
20101927904|SOCIEDAD ANONIMA PAPELSA|01/11/2012|RS R.S.228-2012|
20145906254|SOCIEDAD CULTURAL LATINOAMERICANA S.A.C|01/07/2015|RS R.S.139-2015|
20100188628|SOCIEDAD ELECTRICA DEL SUR OESTE S A|01/02/2003|RS R.S.181-2002|
20342062521|SOCIEDAD HAPPYLAND PERU S.A.|01/11/2012|RS R.S.228-2012|
20520181459|SOCIEDAD HOTELERA DEL SUR S.A.|01/07/2015|RS R.S.139-2015|
20504036961|SOCIEDAD IBERICA DE CONSTRUCCIONES ELECTRICAS S.A (SICE)|01/09/2010|RS R.S.217-2010|
20100102171|SOCIEDAD MINERA AUSTRIA DUVAZ S.A.C.|01/01/2007|RS R.S.219-2006|
20170072465|SOCIEDAD MINERA CERRO VERDE S.A.A.|01/02/2003|RS R.S.181-2002|
20217427593|SOCIEDAD MINERA CORONA S A|01/06/2002|RS R.S.037-2002|
20100484197|SOCIEDAD MINERA DE RECURSOS LINCEARES MAGISTRAL DE HUARAZ S.A.C.|01/06/2002|RS R.S.037-2002|
20100017572|SOCIEDAD MINERA EL BROCAL S.A.A.|01/06/2002|RS R.S.037-2002|
20123187157|SOCIEDAD QUIMICA ALEMANA S.A.|01/03/2014|RS R.S.378-2013|
20136974697|SOCIEDAD SUIZO PERUANA DE EMBUTIDOS S.A. ó SUPEMSA|01/09/2004|RS R.S.184-2004|
20128967606|SOCOPUR S.A.C.|01/10/2005|RS R.S.174-2005|
20379372741|SOCORRO CARGO EXPRESS S.A.|01/11/2012|RS R.S.228-2012|
20414766308|SODEXO PERU S.A.C.|01/02/2004|RS R.S. 008-2004|
20393854651|SODIMAC PERU ORIENTE S.A.C.|01/02/2015|RS R.S.395-2014|
20389230724|SODIMAC PERU S.A.|01/08/2006|RS R.S.091-2006|
20536903519|SOLDEX SA|01/11/2012|RS R.S.228-2012|
20100176450|SOLGAS S.A.|01/06/2002|RS R.S.037-2002|
20459980963|SOLIDEZ EMPRESARIAL S.A.|01/11/2012|RS R.S.228-2012|
20100104114|SOLMARTOUR S A|01/06/2002|RS R.S.037-2002|
20507939580|SOLPACK SOCIEDAD ANONIMA CERRADA - SOLPACK S.A.C.|01/02/2015|RS R.S.395-2014|
20510051395|SOLUCIONES ALIMENTICIAS S.A.C|01/09/2010|RS R.S.217-2010|
20451775210|SOLUCIONES CONSTRUCTIVAS VOLCÁN S.A.C.|01/07/2015|RS R.S.139-2015|
20511185450|SOLUCIONES LOGISTICAS INTEGRALES S.A.C|01/09/2016|RS R.S.180-2016|
20600408641|SOLUTIONS 2 GO PERU LLC, SUCURSAL DEL PERU|01/09/2016|RS R.S.180-2016|
20543936449|SOLUTRA DEL PERU SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA|01/09/2016|RS R.S.180-2016|
20202169725|SOLVENTES PACIFICO E.I.R.L.|01/02/2015|RS R.S.395-2014|
20506766762|SONATRACH PERU CORPORATION S.A.C.|01/03/2014|RS R.S.378-2013|
20383773378|SONDA DEL PERU S.A.|01/06/2002|RS R.S.037-2002|
20111740438|SONEPAR PERU S.A.C.|01/01/2007|RS R.S.219-2006|
20372706288|SONY PERU  S.R.L.|01/06/2002|RS R.S.037-2002|
20459099213|SOPRIN S.A.C.|01/03/2014|RS R.S.378-2013|
20518940229|SOUDAL PERU S.A.|01/09/2016|RS R.S.180-2016|
20536924869|SOUTH AMERICAN ADMINISTRATION S. A. C.|01/02/2015|RS R.S.395-2014|
20536925245|SOUTH AMERICAN DRILLING S. A. C.|01/11/2012|RS R.S.228-2012|
20100147514|SOUTHERN PERU COPPER CORPORATION SUCURSA L DEL PERU|01/06/2002|RS R.S.037-2002|
20376729126|SOUTHERN TEXTILE NETWORK S.A.C.|01/09/2004|RS R.S.184-2004|
20525893040|SPRING VALLEY FRUIT S.A.C.|01/07/2015|RS R.S.139-2015|
20392664310|SQM VITAS PERU S.A.C.|01/07/2015|RS R.S.139-2015|
20421165999|SSK INGENIERIA Y CONSTRUCCION S.A.C.|01/06/2012|RS R.S.096-2012|
20502253302|STAFF REPRESENTACIONES S.A.|01/07/2015|RS R.S.139-2015|
20136270614|STAR GLOBAL COM S.A.C.|01/07/2015|RS R.S.139-2015|
20342868844|STAR UP S.A.|01/06/2012|RS R.S.096-2012|
20269180731|STATKRAFT PERU S.A.|01/03/2014|RS R.S.378-2013|
20100784239|STEEL INDUSTRY S.A.C.|01/09/2016|RS R.S.180-2016|
20129895986|STENICA SA.|01/09/2010|RS R.S.217-2010|
20521442051|STEVIA ONE PERÚ S.A.C.|01/02/2015|RS R.S.395-2014|
20524576458|STHENAROS S.A.C.|01/09/2016|RS R.S.180-2016|
20101371523|STIGLICH TRANSPORTES S.A.|01/12/2011|RS R.S.257-2011|
20345367757|STORAGEDATA S.A.C.|01/09/2016|RS R.S.180-2016|
20546121250|STRACON GYM S.A.|01/11/2012|RS R.S.228-2012|
20520596233|STRATTON PERU S.A.|01/02/2015|RS R.S.395-2014|
20548376581|STRING CONNECTION S.A.C.|01/09/2016|RS R.S.180-2016|
20600695640|STRING TECHNOLOGY S.A.C.|01/09/2016|RS R.S.180-2016|
20100624622|STROBBE HNOS SRL|01/03/2014|RS R.S.378-2013|
20525538738|SUCROALCOLERA DEL CHIRA S.A.|01/12/2011|RS R.S.257-2011|
20330791684|SUDAMERICANA DE FIBRAS S.A.|01/02/2004|RS R.S. 008-2004|
20205814095|SUDAMERICANA TRADING S.R.L.|01/05/2011|RS R.S.082-2011|
20330025213|SUIZA LAB S.A.C.|01/03/2014|RS R.S.378-2013|
20126282690|SULFATERIA HERMANOS S.R.L.|01/02/2015|RS R.S.395-2014|
20100051916|SULFATO DE COBRE S A|01/06/2002|RS R.S.037-2002|
20535645346|SUMAQAO SOCIEDAD ANONIMA CERRADA|01/07/2015|RS R.S.139-2015|
20523190483|SUMINISTROS DE COMERCIO EXTERIOR S.A|01/02/2015|RS R.S.395-2014|
20548295239|SUMINOX ACEROS S.A.C.|01/09/2016|RS R.S.180-2016|
20431991960|SUMIT S.A.C.|01/10/2005|RS R.S.174-2005|
20515488171|SUMITOMO METAL MINING PERU S.A|01/03/2014|RS R.S.378-2013|
20600174020|SUMMIT AGRO SOUTH AMERICA SPA, SUCURSAL PERÚ|01/09/2016|RS R.S.180-2016|
20494586810|SUN FRUITS EXPORTS S.A.|01/07/2015|RS R.S.139-2015|
20329725431|SUNSHINE EXPORT S.A.C|01/02/2006|RS R.S.254-2005|
20100151627|SUPERCONCRETO DEL PERU SA|01/09/2016|RS R.S.180-2016|
20552543549|SUPERGEN S.A.|01/07/2015|RS R.S.139-2015|
20267073580|SUPERINT. NAC. DE LOS REGISTROS PUBLICOS|01/11/2002|RS R.S.135-2002|
20131370564|SUPERINTENDENCIA DE BANCA, SEGUROS Y ADMINISTRADORAS PRIVADAS DE FONDOS DE PENSIONES|01/06/2002|RS R.S.037-2002|
20131016396|SUPERINTENDENCIA DEL MERCADO DE VALORES|01/06/2002|RS R.S.037-2002|
20131312955|SUPERINTENDENCIA NACIONAL DE ADUANAS Y DE ADMINISTRACION TRIBUTARIA - SUNAT|01/06/2002|RS R.S.037-2002|
